*******************************************************************************
Ephemeris / WWW_USER Sat Jun 23 08:34:32 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Jan-25 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Mar-25 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460378.208333333, A.D. 2024-Mar-08 17:00:00.0000,  2.920981754900579E+05, -2.077789990894741E+05, -2.544195369688552E+04,  6.083200107111576E-01,  9.077970936020394E-01,  6.512713310908030E-02,
2460378.250000000, A.D. 2024-Mar-08 18:00:00.0000,  2.942718007086420E+05, -2.044992785460542E+05, -2.520605979429108E+04,  5.992366653017863E-01,  9.142537927277216E-01,  6.592393550902992E-02,
2460378.291666667, A.D. 2024-Mar-08 19:00:00.0000,  2.964125873298919E+05, -2.011964882269972E+05, -2.496730935193591E+04,  5.900765285917138E-01,  9.206134546860385E-01,  6.671407900475257E-02,
2460378.333333333, A.D. 2024-Mar-08 20:00:00.0000,  2.985202608938743E+05, -1.978709794117163E+05, -2.472572656430371E+04,  5.808407086663929E-01,  9.268750009589528E-01,  6.749744015481796E-02,
2460378.375000000, A.D. 2024-Mar-08 21:00:00.0000,  3.005945509644657E+05, -1.945231072363610E+05, -2.448133606883787E+04,  5.715303328552195E-01,  9.330373675051482E-01,  6.827389631917796E-02,
2460378.416666667, A.D. 2024-Mar-08 22:00:00.0000,  3.026351911982454E+05, -1.911532306409279E+05, -2.423416294297838E+04,  5.621465475154037E-01,  9.390995051884800E-01,  6.904332570253274E-02,
2460378.458333333, A.D. 2024-Mar-08 23:00:00.0000,  3.046419194125885E+05, -1.877617123148367E+05, -2.398423270104275E+04,  5.526905178041688E-01,  9.450603802028812E-01,  6.980560739767488E-02,
2460378.500000000, A.D. 2024-Mar-09 00:00:00.0000,  3.066144776529187E+05, -1.843489186409826E+05, -2.373157129095094E+04,  5.431634274393231E-01,  9.509189744933592E-01,  7.056062142877723E-02,
2460378.541666667, A.D. 2024-Mar-09 01:00:00.0000,  3.085526122590782E+05, -1.809152196382811E+05, -2.347620509079460E+04,  5.335664784482693E-01,  9.566742861727182E-01,  7.130824879458708E-02,
2460378.583333333, A.D. 2024-Mar-09 02:00:00.0000,  3.104560739307731E+05, -1.774609889027207E+05, -2.321816090525102E+04,  5.239008909055294E-01,  9.623253299336361E-01,  7.204837151149873E-02,
2460378.625000000, A.D. 2024-Mar-09 03:00:00.0000,  3.123246177920537E+05, -1.739866035469411E+05, -2.295746596184227E+04,  5.141679026588744E-01,  9.678711374557355E-01,  7.278087265646466E-02,
2460378.666666667, A.D. 2024-Mar-09 04:00:00.0000,  3.141580034547877E+05, -1.704924441383555E+05, -2.269414790704036E+04,  5.043687690441614E-01,  9.733107578072853E-01,  7.350563640971175E-02,
2460378.708333333, A.D. 2024-Mar-09 05:00:00.0000,  3.159559950810877E+05, -1.669788946358369E+05, -2.242823480221874E+04,  4.945047625889955E-01,  9.786432578411657E-01,  7.422254809722961E-02,
2460378.750000000, A.D. 2024-Mar-09 06:00:00.0000,  3.177183614446516E+05, -1.634463423249898E+05, -2.215975511945162E+04,  4.845771727053455E-01,  9.838677225847424E-01,  7.493149423299295E-02,
2460378.791666667, A.D. 2024-Mar-09 07:00:00.0000,  3.194448759909762E+05, -1.598951777520302E+05, -2.188873773716149E+04,  4.745873053712562E-01,  9.889832556232946E-01,  7.563236256088635E-02,
2460378.833333333, A.D. 2024-Mar-09 08:00:00.0000,  3.211353168964062E+05, -1.563257946562965E+05, -2.161521193561672E+04,  4.645364828018140E-01,  9.939889794766391E-01,  7.632504209629221E-02,
2460378.875000000, A.D. 2024-Mar-09 09:00:00.0000,  3.227894671259798E+05, -1.527385899014187E+05, -2.133920739227962E+04,  4.544260431095333E-01,  9.988840359686059E-01,  7.700942316731146E-02,
2460378.916666667, A.D. 2024-Mar-09 10:00:00.0000,  3.244071144900318E+05, -1.491339634051693E+05, -2.106075417700715E+04,  4.442573399543492E-01,  1.003667586589021E+00,  7.768539745557751E-02,
2460378.958333333, A.D. 2024-Mar-09 11:00:00.0000,  3.259880516995196E+05, -1.455123180680263E+05, -2.077988274710545E+04,  4.340317421834062E-01,  1.008338812847858E+00,  7.835285803663267E-02,
2460379.000000000, A.D. 2024-Mar-09 12:00:00.0000,  3.275320764200329E+05, -1.418740597004754E+05, -2.049662394223975E+04,  4.237506334608547E-01,  1.012896916621222E+00,  7.901169941982916E-02,
2460379.041666667, A.D. 2024-Mar-09 13:00:00.0000,  3.290389913244552E+05, -1.382195969490817E+05, -2.021100897920154E+04,  4.134154118878753E-01,  1.017341120488848E+00,  7.966181758772251E-02,
2460379.083333333, A.D. 2024-Mar-09 14:00:00.0000,  3.305086041442376E+05, -1.345493412213623E+05, -1.992306944653499E+04,  4.030274896131602E-01,  1.021670668062778E+00,  8.030311003492235E-02,
2460379.125000000, A.D. 2024-Mar-09 15:00:00.0000,  3.319407277192551E+05, -1.308637066094920E+05, -1.963283729902453E+04,  3.925882924340994E-01,  1.025884824306928E+00,  8.093547580636645E-02,
2460379.166666667, A.D. 2024-Mar-09 16:00:00.0000,  3.333351800462108E+05, -1.271631098128756E+05, -1.934034485204555E+04,  3.820992593889282E-01,  1.029982875847214E+00,  8.155881553498540E-02,
2460379.208333333, A.D. 2024-Mar-09 17:00:00.0000,  3.346917843255550E+05, -1.234479700596209E+05, -1.904562477578094E+04,  3.715618423401017E-01,  1.033964131271955E+00,  8.217303147872496E-02,
2460379.250000000, A.D. 2024-Mar-09 18:00:00.0000,  3.360103690068903E+05, -1.197187090269482E+05, -1.874871008930530E+04,  3.609775055491786E-01,  1.037827921422273E+00,  8.277802755689323E-02,
2460379.291666667, A.D. 2024-Mar-09 19:00:00.0000,  3.372907678328303E+05, -1.159757507605731E+05, -1.844963415453971E+04,  3.503477252435033E-01,  1.041573599672182E+00,  8.337370938580058E-02,
2460379.333333333, A.D. 2024-Mar-09 20:00:00.0000,  3.385328198812851E+05, -1.122195215930997E+05, -1.814843067007944E+04,  3.396739891749888E-01,  1.045200542198137E+00,  8.395998431366108E-02,
2460379.375000000, A.D. 2024-Mar-09 21:00:00.0000,  3.397363696061432E+05, -1.084504500614626E+05, -1.784513366489747E+04,  3.289577961713099E-01,  1.048708148237745E+00,  8.453676145472672E-02,
2460379.416666667, A.D. 2024-Mar-09 22:00:00.0000,  3.409012668763268E+05, -1.046689668234577E+05, -1.753977749192648E+04,  3.182006556798314E-01,  1.052095840337421E+00,  8.510395172262070E-02,
2460379.458333333, A.D. 2024-Mar-09 23:00:00.0000,  3.420273670131900E+05, -1.008755045734020E+05, -1.723239682152235E+04,  3.074040873045988E-01,  1.055363064588729E+00,  8.566146786284334E-02,
2460379.500000000, A.D. 2024-Mar-10 00:00:00.0000,  3.431145308262403E+05, -9.707049795696247E+04, -1.692302663481217E+04,  2.965696203367351E-01,  1.058509290853200E+00,  8.620922448442181E-02,
2460379.541666667, A.D. 2024-Mar-10 01:00:00.0000,  3.441626246471570E+05, -9.325438348519712E+04, -1.661170221692989E+04,  2.856987932785893E-01,  1.061534012975399E+00,  8.674713809067602E-02,
2460379.583333333, A.D. 2024-Mar-10 02:00:00.0000,  3.451715203620863E+05, -8.942759944785084E+04, -1.629845915014287E+04,  2.747931533619960E-01,  1.064436748984045E+00,  8.727512710907115E-02,
2460379.625000000, A.D. 2024-Mar-10 03:00:00.0000,  3.461410954421920E+05, -8.559058582594810E+04, -1.598333330687261E+04,  2.638542560610085E-01,  1.067217041280995E+00,  8.779311192013700E-02,
2460379.666666667, A.D. 2024-Mar-10 04:00:00.0000,  3.470712329724428E+05, -8.174378420372831E+04, -1.566636084261313E+04,  2.528836645994784E-01,  1.069874456817921E+00,  8.830101488542175E-02,
2460379.708333333, A.D. 2024-Mar-10 05:00:00.0000,  3.479618216786173E+05, -7.788763767996700E+04, -1.534757818875042E+04,  2.418829494538582E-01,  1.072408587260493E+00,  8.879876037446444E-02,
2460379.750000000, A.D. 2024-Mar-10 06:00:00.0000,  3.488127559525127E+05, -7.402259077872874E+04, -1.502702204528665E+04,  2.308536878516121E-01,  1.074819049139958E+00,  8.928627479075474E-02,
2460379.791666667, A.D. 2024-Mar-10 07:00:00.0000,  3.496239358753390E+05, -7.014908935959754E+04, -1.470472937347277E+04,  2.197974632656204E-01,  1.077105483991937E+00,  8.976348659666539E-02,
2460379.833333333, A.D. 2024-Mar-10 08:00:00.0000,  3.503952672392867E+05, -6.626758052743046E+04, -1.438073738835318E+04,  2.087158649049773E-01,  1.079267558482346E+00,  9.023032633733341E-02,
2460379.875000000, A.D. 2024-Mar-10 09:00:00.0000,  3.511266615672563E+05, -6.237851254168135E+04, -1.405508355122649E+04,  1.976104872025706E-01,  1.081304964520325E+00,  9.068672666347138E-02,
2460379.916666667, A.D. 2024-Mar-10 10:00:00.0000,  3.518180361307372E+05, -5.848233472534164E+04, -1.372780556202593E+04,  1.864829292998512E-01,  1.083217419358075E+00,  9.113262235308806E-02,
2460379.958333333, A.D. 2024-Mar-10 11:00:00.0000,  3.524693139658269E+05, -5.457949737354535E+04, -1.339894135162368E+04,  1.753347945291904E-01,  1.085004665677534E+00,  9.156795033210757E-02,
2460380.000000000, A.D. 2024-Mar-10 12:00:00.0000,  3.530804238873842E+05, -5.067045166188581E+04, -1.306852907406291E+04,  1.641676898942294E-01,  1.086666471663817E+00,  9.199264969386373E-02,
2460380.041666667, A.D. 2024-Mar-10 13:00:00.0000,  3.536513005013075E+05, -4.675564955449199E+04, -1.273660709872176E+04,  1.529832255486279E-01,  1.088202631065389E+00,  9.240666171746093E-02,
2460380.083333333, A.D. 2024-Mar-10 14:00:00.0000,  3.541818842149348E+05, -4.283554371191210E+04, -1.240321400241325E+04,  1.417830142736133E-01,  1.089612963240907E+00,  9.280992988498582E-02,
2460380.125000000, A.D. 2024-Mar-10 15:00:00.0000,  3.546721212455616E+05, -3.891058739885249E+04, -1.206838856142519E+04,  1.305686709547358E-01,  1.090897313192746E+00,  9.320239989755791E-02,
2460380.166666667, A.D. 2024-Mar-10 16:00:00.0000,  3.551219636270735E+05, -3.498123439182009E+04, -1.173216974350464E+04,  1.193418120582302E-01,  1.092055551587175E+00,  9.358401969020991E-02,
2460380.208333333, A.D. 2024-Mar-10 17:00:00.0000,  3.555313692146942E+05, -3.104793888671595E+04, -1.139459669979081E+04,  1.081040551073822E-01,  1.093087574761213E+00,  9.395473944558813E-02,
2460380.250000000, A.D. 2024-Mar-10 18:00:00.0000,  3.559003016878495E+05, -2.711115540642809E+04, -1.105570875670067E+04,  9.685701815929533E-02,  1.093993304716182E+00,  9.431451160646581E-02,
2460380.291666667, A.D. 2024-Mar-10 19:00:00.0000,  3.562287305511471E+05, -2.317133870847173E+04, -1.071554540777185E+04,  8.560231928244592E-02,  1.094772689097998E+00,  9.466329088706160E-02,
2460380.333333333, A.D. 2024-Mar-10 20:00:00.0000,  3.565166311334801E+05, -1.922894369272389E+04, -1.037414630546683E+04,  7.434157603541197E-02,  1.095425701164257E+00,  9.500103428316164E-02,
2460380.375000000, A.D. 2024-Mar-10 21:00:00.0000,  3.567639845852545E+05, -1.528442530930020E+04, -1.003155125294290E+04,  6.307640494714965E-02,  1.095952339738189E+00,  9.532770108103944E-02,
2460380.416666667, A.D. 2024-Mar-10 22:00:00.0000,  3.569707778737504E+05, -1.133823846662141E+04, -9.687800195792050E+03,  5.180842099918915E-02,  1.096352629149561E+00,  9.564325286517233E-02,
2460380.458333333, A.D. 2024-Mar-10 23:00:00.0000,  3.571370037766224E+05, -7.390837939715402E+03, -9.342933213755525E+03,  4.053923711010508E-02,  1.096626619162620E+00,  9.594765352475537E-02,
2460380.500000000, A.D. 2024-Mar-11 00:00:00.0000,  3.572626608735485E+05, -3.442678278802067E+03, -8.996990512416802E+03,  2.927046362261357E-02,  1.096774384891210E+00,  9.624086925901337E-02,
2460380.541666667, A.D. 2024-Mar-11 01:00:00.0000,  3.573477535361284E+05,  5.057862817364808E+02, -8.650012414884932E+03,  1.800370785023129E-02,  1.096796026670471E+00,  9.652286857718889E-02,
2460380.583333333, A.D. 2024-Mar-11 02:00:00.0000,  3.573922919158877E+05,  4.454101914127143E+03, -8.302039353453638E+03,  6.740573456254697E-03,  1.096691670035349E+00,  9.679362231215233E-02,
2460380.625000000, A.D. 2024-Mar-11 03:00:00.0000,  3.573962919303737E+05,  8.401815287511383E+03, -7.953111861253679E+03, -4.517339956962882E-03,  1.096461465496756E+00,  9.705310361087532E-02,
2460380.666666667, A.D. 2024-Mar-11 04:00:00.0000,  3.573597752476008E+05,  1.234847365770451E+04, -7.603270563912350E+03, -1.576843737000728E-02,  1.096105588450006E+00,  9.730128793937592E-02,
2460380.708333333, A.D. 2024-Mar-11 05:00:00.0000,  3.572827692686662E+05,  1.629362495651621E+04, -7.252556171206021E+03, -2.701112883800586E-02,  1.095624239026497E+00,  9.753815308188463E-02,
2460380.750000000, A.D. 2024-Mar-11 06:00:00.0000,  3.571653071086036E+05,  2.023681788051577E+04, -6.901009468717961E+03, -3.824382997712191E-02,  1.095017641933592E+00,  9.776367913883899E-02,
2460380.791666667, A.D. 2024-Mar-11 07:00:00.0000,  3.570074275754964E+05,  2.417760197919984E+04, -6.548671309505224E+03, -4.946496244559395E-02,  1.094286046282890E+00,  9.797784852371388E-02,
2460380.833333333, A.D. 2024-Mar-11 08:00:00.0000,  3.568091751478689E+05,  2.811552774252130E+04, -6.195582605779222E+03, -6.067295441898084E-02,  1.093429725407037E+00,  9.818064595869475E-02,
2460380.875000000, A.D. 2024-Mar-11 09:00:00.0000,  3.565705999503774E+05,  3.205014668773854E+04, -5.841784320603858E+03, -7.186624105928023E-02,  1.092448976665300E+00,  9.837205846920094E-02,
2460380.916666667, A.D. 2024-Mar-11 10:00:00.0000,  3.562917577278247E+05,  3.598101144554465E+04, -5.487317459615471E+03, -8.304326497759834E-02,  1.091344121238098E+00,  9.855207537727323E-02,
2460380.958333333, A.D. 2024-Mar-11 11:00:00.0000,  3.559727098175199E+05,  3.990767584543746E+04, -5.132223062768524E+03, -9.420247669005727E-02,  1.090115503910714E+00,  9.872068829383346E-02,
2460381.000000000, A.D. 2024-Mar-11 12:00:00.0000,  3.556135231200111E+05,  4.382969500029182E+04, -4.776542196111350E+03, -1.053423350666378E-01,  1.088763492846426E+00,  9.887789110983169E-02,
2460381.041666667, A.D. 2024-Mar-11 13:00:00.0000,  3.552142700682140E+05,  4.774662539009654E+04, -4.420315943595531E+03, -1.164613077726622E-01,  1.087288479349305E+00,  9.902367998629663E-02,
2460381.083333333, A.D. 2024-Mar-11 14:00:00.0000,  3.547750285949655E+05,  5.165802494481900E+04, -4.063585398923246E+03, -1.275578717026362E-01,  1.085690877616933E+00,  9.915805334330202E-02,
2460381.125000000, A.D. 2024-Mar-11 15:00:00.0000,  3.542958820990297E+05,  5.556345312636209E+04, -3.706391657436052E+03, -1.386305134061778E-01,  1.083971124483311E+00,  9.928101184786708E-02,
2460381.166666667, A.D. 2024-Mar-11 16:00:00.0000,  3.537769194095850E+05,  5.946247100957813E+04, -3.348775808049333E+03, -1.496777295057707E-01,  1.082129679152242E+00,  9.939255840081135E-02,
2460381.208333333, A.D. 2024-Mar-11 17:00:00.0000,  3.532182347492226E+05,  6.335464136230618E+04, -2.990778925235802E+03, -1.606980271060955E-01,  1.080167022921462E+00,  9.949269812258010E-02,
2460381.250000000, A.D. 2024-Mar-11 18:00:00.0000,  3.526199276954863E+05,  6.723952872440054E+04, -2.632442061061840E+03, -1.716899241946989E-01,  1.078083658897823E+00,  9.958143833806116E-02,
2460381.291666667, A.D. 2024-Mar-11 19:00:00.0000,  3.519821031409865E+05,  7.111669948571750E+04, -2.273806237280362E+03, -1.826519500337759E-01,  1.075880111703830E+00,  9.965878856041571E-02,
2460381.333333333, A.D. 2024-Mar-11 20:00:00.0000,  3.513048712521204E+05,  7.498572196303112E+04, -1.914912437483574E+03, -1.935826455428510E-01,  1.073556927175834E+00,  9.972476047394285E-02,
2460381.375000000, A.D. 2024-Mar-11 21:00:00.0000,  3.505883474264296E+05,  7.884616647584767E+04, -1.555801599319107E+03, -2.044805636721571E-01,  1.071114672054207E+00,  9.977936791600400E-02,
2460381.416666667, A.D. 2024-Mar-11 22:00:00.0000,  3.498326522486328E+05,  8.269760542109079E+04, -1.196514606772951E+03, -2.153442697665220E-01,  1.068553933665805E+00,  9.982262685802507E-02,
2460381.458333333, A.D. 2024-Mar-11 23:00:00.0000,  3.490379114453639E+05,  8.653961334663021E+04, -8.370922825223897E+02, -2.261723419195865E-01,  1.065875319599054E+00,  9.985455538560889E-02,
2460381.500000000, A.D. 2024-Mar-12 00:00:00.0000,  3.482042558386542E+05,  9.037176702362792E+04, -4.775753803619446E+02, -2.369633713181894E-01,  1.063079457371995E+00,  9.987517367777377E-02,
2460381.541666667, A.D. 2024-Mar-12 01:00:00.0000,  3.473318212981911E+05,  9.419364551767711E+04, -1.180045777059058E+02, -2.477159625767662E-01,  1.060166994093595E+00,  9.988450398535298E-02,
2460381.583333333, A.D. 2024-Mar-12 02:00:00.0000,  3.464207486923927E+05,  9.800483025871019E+04,  2.415795318302989E+02, -2.584287340616253E-01,  1.057138596118691E+00,  9.988257060857281E-02,
2460381.625000000, A.D. 2024-Mar-12 03:00:00.0000,  3.454711838383321E+05,  1.018049051096539E+05,  6.011364457661984E+02, -2.691003182049703E-01,  1.053994948696887E+00,  9.986939987384391E-02,
2460381.666666667, A.D. 2024-Mar-12 04:00:00.0000,  3.444832774505512E+05,  1.055934564338095E+05,  9.606257600076788E+02, -2.797293618085594E-01,  1.050736755615745E+00,  9.984502010978574E-02,
2460381.708333333, A.D. 2024-Mar-12 05:00:00.0000,  3.434571850887986E+05,  1.093700731609397E+05,  1.320007176010717E+03, -2.903145263368959E-01,  1.047364738838621E+00,  9.980946162251864E-02,
2460381.750000000, A.D. 2024-Mar-12 06:00:00.0000,  3.423930671047327E+05,  1.131343468520413E+05,  1.679240507854760E+03, -3.008544881998624E-01,  1.043879638137483E+00,  9.976275667024670E-02,
2460381.791666667, A.D. 2024-Mar-12 07:00:00.0000,  3.412910885876246E+05,  1.168858717627888E+05,  2.038285689223550E+03, -3.113479390247219E-01,  1.040282210721044E+00,  9.970493943716158E-02,
2460381.833333333, A.D. 2024-Mar-12 08:00:00.0000,  3.401514193091025E+05,  1.206242449056303E+05,  2.397102780290603E+03, -3.217935859174204E-01,  1.036573230858578E+00,  9.963604600669690E-02,
2460381.875000000, A.D. 2024-Mar-12 09:00:00.0000,  3.389742336669743E+05,  1.243490661105230E+05,  2.755651974507520E+03, -3.321901517131393E-01,  1.032753489499733E+00,  9.955611433415995E-02,
2460381.916666667, A.D. 2024-Mar-12 10:00:00.0000,  3.377597106281672E+05,  1.280599380842918E+05,  3.113893605292520E+03, -3.425363752160563E-01,  1.028823793890701E+00,  9.946518421877304E-02,
2460381.958333333, A.D. 2024-Mar-12 11:00:00.0000,  3.365080336708243E+05,  1.317564664686017E+05,  3.471788152617344E+03, -3.528310114282857E-01,  1.024784967187076E+00,  9.936329727515014E-02,
2460382.000000000, A.D. 2024-Mar-12 12:00:00.0000,  3.352193907255956E+05,  1.354382598965300E+05,  3.829296249490581E+03, -3.630728317679834E-01,  1.020637848063741E+00,  9.925049690424137E-02,
2460382.041666667, A.D. 2024-Mar-12 13:00:00.0000,  3.338939741161648E+05,  1.391049300477295E+05,  4.186378688335331E+03, -3.732606242766084E-01,  1.016383290322118E+00,  9.912682826377162E-02,
2460382.083333333, A.D. 2024-Mar-12 14:00:00.0000,  3.325319804990481E+05,  1.427560917021734E+05,  4.542996427259764E+03, -3.833931938153480E-01,  1.012022162495108E+00,  9.899233823820841E-02,
2460382.125000000, A.D. 2024-Mar-12 15:00:00.0000,  3.311336108027056E+05,  1.463913627924752E+05,  4.899110596218568E+03, -3.934693622507235E-01,  1.007555347450067E+00,  9.884707540828030E-02,
2460382.166666667, A.D. 2024-Mar-12 16:00:00.0000,  3.296990701660048E+05,  1.500103644547746E+05,  5.254682503064098E+03, -4.034879686294033E-01,  1.002983741990118E+00,  9.869109002008414E-02,
2460382.208333333, A.D. 2024-Mar-12 17:00:00.0000,  3.282285678760729E+05,  1.536127210781874E+05,  5.609673639485394E+03, -4.134478693422632E-01,  9.983082564541449E-01,  9.852443395380311E-02,
2460382.250000000, A.D. 2024-Mar-12 18:00:00.0000,  3.267223173055790E+05,  1.571980603528122E+05,  5.964045686834121E+03, -4.233479382777413E-01,  9.935298143157708E-01,  9.834716069207006E-02,
2460382.291666667, A.D. 2024-Mar-12 19:00:00.0000,  3.251805358494825E+05,  1.607660133162928E+05,  6.317760521835960E+03, -4.331870669645460E-01,  9.886493517816380E-01,  9.815932528800270E-02,
2460382.333333333, A.D. 2024-Mar-12 20:00:00.0000,  3.236034448612872E+05,  1.643162143989330E+05,  6.670780222186309E+03, -4.429641647037875E-01,  9.836678173893003E-01,  9.796098433294054E-02,
2460382.375000000, A.D. 2024-Mar-12 21:00:00.0000,  3.219912695888384E+05,  1.678483014673643E+05,  7.023067072029458E+03, -4.526781586906095E-01,  9.785861716050237E-01,  9.775219592391055E-02,
2460382.416666667, A.D. 2024-Mar-12 22:00:00.0000,  3.203442391097015E+05,  1.713619158667655E+05,  7.374583567320042E+03, -4.623279941254069E-01,  9.734053864218006E-01,  9.753301963085431E-02,
2460382.458333333, A.D. 2024-Mar-12 23:00:00.0000,  3.186625862661580E+05,  1.748567024616355E+05,  7.725292421066348E+03, -4.719126343147298E-01,  9.681264449578644E-01,  9.730351646363811E-02,
2460382.500000000, A.D. 2024-Mar-13 00:00:00.0000,  3.169465475998571E+05,  1.783323096751236E+05,  8.075156568454251E+03, -4.814310607619752E-01,  9.627503410559861E-01,  9.706374883888164E-02,
2460382.541666667, A.D. 2024-Mar-13 01:00:00.0000,  3.151963632861592E+05,  1.817883895269172E+05,  8.424139171851690E+03, -4.908822732479799E-01,  9.572780788838433E-01,  9.681378054662604E-02,
2460382.583333333, A.D. 2024-Mar-13 02:00:00.0000,  3.134122770682069E+05,  1.852245976696949E+05,  8.772203625692695E+03, -5.002652899016379E-01,  9.517106725357225E-01,  9.655367671687215E-02,
2460382.625000000, A.D. 2024-Mar-13 03:00:00.0000,  3.115945361907594E+05,  1.886405934241469E+05,  9.119313561240939E+03, -5.095791472606683E-01,  9.460491456358273E-01,  9.628350378601502E-02,
2460382.666666667, A.D. 2024-Mar-13 04:00:00.0000,  3.097433913338266E+05,  1.920360398125722E+05,  9.465432851232094E+03, -5.188229003226721E-01,  9.402945309434499E-01,  9.600332946320078E-02,
2460382.708333333, A.D. 2024-Mar-13 05:00:00.0000,  3.078590965461353E+05,  1.954106035910567E+05,  9.810525614395257E+03, -5.279956225866177E-01,  9.344478699602584E-01,  9.571322269663141E-02,
2460382.750000000, A.D. 2024-Mar-13 06:00:00.0000,  3.059419091784640E+05,  1.987639552802429E+05,  1.015455621985272E+04, -5.370964060849103E-01,  9.285102125399421E-01,  9.541325363984315E-02,
2460382.791666667, A.D. 2024-Mar-13 07:00:00.0000,  3.039920898168791E+05,  2.020957691946981E+05,  1.049748929139852E+04, -5.461243614061938E-01,  9.224826165004579E-01,  9.510349361798237E-02,
2460382.833333333, A.D. 2024-Mar-13 08:00:00.0000,  3.020099022159045E+05,  2.054057234708921E+05,  1.083928971165560E+04, -5.550786177090534E-01,  9.163661472390989E-01,  9.478401509410755E-02,
2460382.875000000, A.D. 2024-Mar-13 09:00:00.0000,  2.999956132316589E+05,  2.086935000937944E+05,  1.117992262611163E+04, -5.639583227267827E-01,  9.101618773506169E-01,  9.445489163553361E-02,
2460382.916666667, A.D. 2024-Mar-13 10:00:00.0000,  2.979494927549914E+05,  2.119587849221026E+05,  1.151935344703391E+04, -5.727626427633883E-01,  9.038708862486057E-01,  9.411619788024872E-02,
2460382.958333333, A.D. 2024-Mar-13 11:00:00.0000,  2.958718136446468E+05,  2.152012677121139E+05,  1.185754785726343E+04, -5.814907626810117E-01,  8.974942597903550E-01,  9.376800950342368E-02,
2460383.000000000, A.D. 2024-Mar-13 12:00:00.0000,  2.937628516604921E+05,  2.184206421402529E+05,  1.219447181388865E+04, -5.901418858789467E-01,  8.910330899053748E-01,  9.341040318403415E-02,
2460383.041666667, A.D. 2024-Mar-13 13:00:00.0000,  2.916228853968323E+05,  2.216166058242679E+05,  1.253009155179934E+04, -5.987152342644423E-01,  8.844884742277751E-01,  9.304345657162166E-02,
2460383.083333333, A.D. 2024-Mar-13 14:00:00.0000,  2.894521962158465E+05,  2.247888603431126E+05,  1.286437358712094E+04, -6.072100482154777E-01,  8.778615157326914E-01,  9.266724825320921E-02,
2460383.125000000, A.D. 2024-Mar-13 15:00:00.0000,  2.872510681811727E+05,  2.279371112555254E+05,  1.319728472053030E+04, -6.156255865357066E-01,  8.711533223769239E-01,  9.228185772039571E-02,
2460383.166666667, A.D. 2024-Mar-13 16:00:00.0000,  2.850197879916670E+05,  2.310610681173228E+05,  1.352879204045312E+04, -6.239611264017633E-01,  8.643650067439574E-01,  9.188736533664654E-02,
2460383.208333333, A.D. 2024-Mar-13 17:00:00.0000,  2.827586449153675E+05,  2.341604444974237E+05,  1.385886292614415E+04, -6.322159633031336E-01,  8.574976856935252E-01,  9.148385230480038E-02,
2460383.250000000, A.D. 2024-Mar-13 18:00:00.0000,  2.804679307236870E+05,  2.372349579926200E+05,  1.418746505065089E+04, -6.403894109747905E-01,  8.505524800158589E-01,  9.107140063480962E-02,
2460383.291666667, A.D. 2024-Mar-13 19:00:00.0000,  2.781479396258610E+05,  2.402843302411109E+05,  1.451456638366135E+04, -6.484808013228002E-01,  8.435305140907732E-01,  9.065009311173311E-02,
2460383.333333333, A.D. 2024-Mar-13 20:00:00.0000,  2.757989682036762E+05,  2.433082869348199E+05,  1.484013519423729E+04, -6.564894843431022E-01,  8.364329155517146E-01,  9.022001326399737E-02,
2460383.375000000, A.D. 2024-Mar-13 21:00:00.0000,  2.734213153465027E+05,  2.463065578305100E+05,  1.516414005343372E+04, -6.644148280336732E-01,  8.292608149549014E-01,  8.978124533194226E-02,
2460383.416666667, A.D. 2024-Mar-13 22:00:00.0000,  2.710152821866548E+05,  2.492788767597188E+05,  1.548654983680543E+04, -6.722562183002840E-01,  8.220153454536743E-01,  8.933387423666878E-02,
2460383.458333333, A.D. 2024-Mar-13 23:00:00.0000,  2.685811720351017E+05,  2.522249816375290E+05,  1.580733372680233E+04, -6.800130588560561E-01,  8.146976424781633E-01,  8.887798554919996E-02,
2460383.500000000, A.D. 2024-Mar-14 00:00:00.0000,  2.661192903175509E+05,  2.551446144701968E+05,  1.612646121505399E+04, -6.876847711150300E-01,  8.073088434203783E-01,  8.841366545997453E-02,
2460383.541666667, A.D. 2024-Mar-14 01:00:00.0000,  2.636299445109252E+05,  2.580375213616564E+05,  1.644390210454530E+04, -6.952707940799593E-01,  7.998500873248139E-01,  8.794100074868122E-02,
